scalerank	natscale	labelrank	featurecla	name	namepar	namealt	diffascii	nameascii	adm0cap	capalt	capin	worldcity	megacity	sov0name	sov_a3	adm0name	adm0_a3	adm1name	iso_a2	note	latitude	longitude	changed	namediff	diffnote	pop_max	pop_min	pop_other	rank_max	rank_min	geonameid	meganame	ls_name	ls_match	checkme
3	110	8	Admin-0 capital	Vientiane			0	Vientiane	1	0		0	0	Laos	LAO	Laos	LAO	Vientiane [prefecture]	LA		17,96669273	102,59998	0	0		754000	570348	469811	11	11	1651944		Vientiane	1	0
3	110	1	Populated place	Vishakhapatnam		Visakhapatnam	0	Vishakhapatnam	0	0		0	1	India	IND	India	IND	Andhra Pradesh	IN		17,73001467	83,30498205	1	1	Name changed.	1529000	1063178	2400231	12	12	1253102	Visakhapatnam	Visakhapatnam	1	0
4	50	1	Populated place	Sholapur		Solapur	0	Sholapur	0	0		0	1	India	IND	India	IND	Maharashtra	IN		17,6704059	75,90000769	4	0	Changed scale rank.	1057000	961112	961272	12	11	1256436	Solapur	Sholapur	1	0
2	200	1	Admin-1 capital	Hyderabad			0	Hyderabad	0	0		0	1	India	IND	India	IND	Andhra Pradesh	IN		17,39998313	78,47995357	5	0	Changed scale rank.	6376000	3597816	6728725	13	12	1269843	Hyderabad	Hyderabad2	1	0
4	50	1	Populated place	Gulbarga			0	Gulbarga	0	0		0	0	India	IND	India	IND	Karnataka	IN		17,34996035	76,82000321	0	0		483615	481478	465967	10	10	1270752		Gulbarga	1	0
4	50	0	Admin-0 capital	Basseterre			0	Basseterre	1	0		0	0	Saint Kitts and Nevis	KNA	Saint Kitts and Nevis	KNA		KN		17,30203046	-62,71700932	4	0	Changed scale rank.	21887	15500	21887	7	6	3575551		Basseterre	1	5
3	110	8	Admin-0 capital	Belmopan			0	Belmopan	1	0		0	0	Belize	BLZ	Belize	BLZ	Cayo	BZ		17,25203351	-88,767073	0	0		15220	13381	15220	6	6	3582672		Belmopan	1	0
4	50	0	Admin-0 capital	Saint John's			0	Saint John's	1	0		0	0	Antigua and Barbuda	ATG	Antigua and Barbuda	ATG		AG		17,11803652	-61,85003382	4	0	Changed scale rank.	35499	24226	0	7	7	3576022		Saint John's	1	5
4	50	2	Admin-1 capital	Oaxaca			0	Oaxaca	0	0		0	0	Mexico	MEX	Mexico	MEX	Oaxaca	MX		17,08268984	-96,66994979	0	0		530728	262566	531050	11	10	3522507		Oaxaca	1	0
3	110	6	Admin-1 capital	Agadez			0	Agadez	0	0		0	0	Niger	NER	Niger	NER	Agadez	NE		16,99587343	7,98280961	0	0		117770	88561	117770	9	8	2447938		Agadez	1	0
3	110	2	Populated place	Acapulco			0	Acapulco	0	0		0	0	Mexico	MEX	Mexico	MEX	Guerrero	MX		16,84999086	-99,91597905	0	0		715584	652136	715584	11	11	3533462		Acapulco	1	0
2	200	5	Admin-0 capital	Rangoon		Yangon	0	Rangoon	0	0	Former capital	0	1	Myanmar	MMR	Myanmar	MMR	Yangon	MM		16,7833541	96,16667761	5	0	Changed scale rank.	4088000	3301820	3124090	12	12	1298824	Yangon	Rangoon	1	0
3	110	6	Populated place	Timbuktu			0	Timbuktu	0	0		0	0	Mali	MLI	Mali	MLI	Timbuktu	ML		16,7665851	-3,016596518	4	0	Location adjusted.	68872	68872	0	8	8	2449067		Timbuktu	1	0
3	110	2	Admin-1 capital	Tuxtla Gutierrez			0	Tuxtla Gutierrez	0	0		0	0	Mexico	MEX	Mexico	MEX	Chiapas	MX		16,74999697	-93,1500096	0	0		481128	466310	466310	10	10	3515001		Tuxtla Gutierrez	1	0
4	50	1	Populated place	Kolhapur			0	Kolhapur	0	0		0	0	India	IND	India	IND	Maharashtra	IN		16,70000002	74,22000688	0	0		750000	561841	1081081	11	11	1266285		Kolhapur	1	0
4	50	7	Admin-1 capital	Ayoun el Atrous		Ayoun El Atrous	0	Ayoun el Atrous	0	0		0	0	Mauritania	MRT	Mauritania	MRT	Hodh el Gharbi	MR		16,66659121	-9,616658774	1	1	Name changed.	1423	1423	1423	3	3	2381291		Ayounel el Atrous	1	0
4	50	1	Populated place	Vijayawada		Bezwada|Bezawada	0	Vijayawada	0	0		0	1	India	IND	India	IND	Andhra Pradesh	IN		16,51995933	80,63000321	1	1	Name changed. Changed scale rank.	1137000	874587	2470463	12	11	1253184	Vijayawada	Vijayawada	1	0
4	50	5	Admin-0 capital alt	Baguio City			0	Baguio City	0	0		0	0	Philippines	PHL	Philippines	PHL	Benguet	PH		16,42999066	120,5699426	40	0	Changed scale rank.	447824	272714	164877	10	10	1728930		Baguio City	1	0
4	50	6	Admin-1 capital	Gao			0	Gao	0	0		0	0	Mali	MLI	Mali	MLI	Gao	ML		16,26658978	-0,05000757	0	0		116967	57978	116967	9	8	6692158		Gao	1	0
7	20	4	Admin-1 region capital	Basse-terre			0	Basse-terre	0	0		0	0	French Republic	FRA	France	FRA	Guadeloupe	GP		16,23039044	-61,43998132	4	0	Changed feature class.	307	307	8146	2	2	-1		Basse-terre	1	3
4	50	8	Admin-1 capital	Kaedi			0	Kaedi	0	0		0	0	Senegal	SEN	Senegal	SEN	Matam	SM		16,15000775	-13,49998763	0	0		21656	21656	21656	7	7	2378736		Kaedi	1	0
4	50	5	Admin-1 capital	Da Nang			0	Da Nang	0	0		0	0	Vietnam	VNM	Vietnam	VNM	#NAME?	VN		16,06003908	108,2499711	0	0		1000000	887069	887153	11	11	1583992		Da Nang	1	0
4	50	5	Admin-1 capital	Omdurman			0	Omdurman	0	0		0	0	Sudan	SDN	Sudan	SDN	Khartoum	SD		15,61668113	32,48002234	4	0	Changed feature class.	2395159	2183698	2040759	12	12	365137		Omdurman	1	0
2	200	5	Admin-0 capital	Khartoum		Al-Khartum	0	Khartoum	1	0		0	1	Sudan	SDN	Sudan	SDN	Khartoum	SD		15,58807823	32,53417924	5	0	Changed scale rank.	4754000	1974647	2325931	12	12	379252	Al-Khartum	Khartoum	1	0
3	110	5	Populated place	Kassala			0	Kassala	0	0		0	0	Sudan	SDN	Sudan	SDN	Kassala	SD		15,45997235	36,39001623	0	0		401477	339521	338067	10	10	372753		Kassala	1	0
4	50	1	Populated place	Hubli		Hubli-Dharwad	0	Hubli	0	0		0	1	India	IND	India	IND	Karnataka	IN		15,35997845	75,12501623	1	0	Changed scale rank.	890000	792804	792965	11	11	1269920	Hubli-Dharwad	Hubli	1	0
2	200	6	Admin-0 capital	Sanaa		Sana'a'	0	Sanaa	1	0		0	1	Yemen	YEM	Yemen	YEM	Amanat Al Asimah	YE		15,3547333	44,20659338	5	0	Changed scale rank.	2008000	1835853	1742507	12	12	71137	Sana'a'	Sanaa	1	0
3	110	8	Admin-0 capital	Asmara			0	Asmara	1	0		0	0	Eritrea	ERI	Eritrea	ERI	Anseba	ER		15,33333925	38,93332353	0	0		620802	563930	587094	11	11	343300		Asmara	1	0
4	50	8	Admin-0 capital	Roseau			0	Roseau	1	0		0	0	Dominica	DMA	Dominica	DMA	Saint George	DM		15,30101564	-61,38701298	4	0	Changed scale rank.	23336	16571	23336	7	6	3575635		Roseau	1	5
4	50	5	Admin-1 capital	Nakhon Ratchasima			0	Nakhon Ratchasima	0	0		0	0	Thailand	THA	Thailand	THA	Nakhon Ratchasima	TH		15,00002626	102,1000105	0	0		334984	208781	337397	10	10	1608529		Nakhon Ratchasima	1	0
3	110	0	Admin-0 capital	Praia			0	Praia	1	0		0	0	Cape Verde	CPV	Cape Verde	CPV		CV		14,91669802	-23,51668889	0	0		113364	88859	89205	9	8	3374333		Praia	1	5
4	50	6	Admin-1 capital	Tahoua			0	Tahoua	0	0		0	0	Niger	NER	Niger	NER	Tahoua	NE		14,89998069	5,259926716	0	0		115956	80425	115956	9	8	2439376		Tahoua	1	0
4	50	8	Admin-1 capital	Quetzaltenango		Quezaltenango	0	Quetzaltenango	0	0		0	0	Guatemala	GTM	Guatemala	GTM	Quezaltenango	GT		14,82995913	-91,52000574	0	0		575263	224703	594235	11	10	3590979		Quetzaltenango	1	0
1	300	8	Admin-0 capital	Dakar			0	Dakar	1	0		0	1	Senegal	SEN	Senegal	SEN	Dakar	SM		14,71583173	-17,47313013	5	0	Changed scale rank.	2604000	2476400	2470140	12	12	2253354	Dakar	Dakar	1	0
3	110	8	Admin-0 capital	Guatemala		Ciudad de Guatemala (Guatemala City)	0	Guatemala	1	0		0	1	Guatemala	GTM	Guatemala	GTM	Guatemala	GT		14,62113466	-90,52696558	0	0		1024000	994938	2391150	12	11	3598132	Ciudad de Guatemala (Guatemala City)	Guatemala	1	0
7	20	8	Admin-1 region capital	Fort-de-France			0	Fort-de-France	0	0		0	0	French Republic	FRA	France	FRA	Martinique	MQ		14,6104118	-61,08002914	4	0	Changed feature class.	253995	91249	253995	10	8	3570675		Fort-de-France	1	0
1	300	5	Admin-0 capital	Manila			0	Manila	1	0	Official, de fa	1	1	Philippines	PHL	Philippines	PHL	Metropolitan Manila	PH		14,60415895	120,9822172	0	0		11100000	3077575	2381280	14	12	1701668	Manila	Manila	1	0
4	50	6	Admin-1 capital	Kayes			0	Kayes	0	0		0	0	Mali	MLI	Mali	MLI	Kayes	ML		14,44998232	-11,44001001	0	0		77207	77207	62521	8	8	2455518		Kayes2	1	0
4	50	8	Admin-1 capital	Kaolack			0	Kaolack	0	0		0	0	Senegal	SEN	Senegal	SEN	Kaolack	SM		14,14997479	-16,10000981	0	0		277812	277812	277975	10	10	2250805		Kaolack	1	5
3	110	8	Admin-0 capital	Tegucigalpa			0	Tegucigalpa	1	0		0	1	Honduras	HND	Honduras	HND	Francisco Morazﬂn	HN		14,1020449	-87,21752934	0	0		946000	850848	1014546	11	11	3600949	Tegucigalpa	Tegucigalpa	1	0
4	50	0	Admin-0 capital	Castries			0	Castries	1	0		0	0	Saint Lucia	LCA	Saint Lucia	LCA		LC		14,00197349	-61,00000818	4	0	Changed scale rank.	37963	10634	0	7	6	3028258		Castries	1	5
3	110	6	Populated place	Djenne			0	Djenne	0	0		0	0	Mali	MLI	Mali	MLI	Mopti	ML		13,89999005	-4,549991294	0	0		32944	22382	4026	7	7	2458589		Djenne	1	0
3	110	7	Admin-1 capital	Abeche			0	Abeche	0	0		0	0	Chad	TCD	Chad	TCD	Ouaddan	TD		13,83999371	20,82998409	0	0		158317	74188	158317	9	8	245785		Abeche	1	0
3	110	6	Admin-1 capital	Zinder			0	Zinder	0	0		0	0	Niger	NER	Niger	NER	Zinder	NE		13,79999615	8,983317015	0	0		230358	191424	231901	10	9	2437798		Zinder	1	0
1	300	5	Admin-0 capital	Bangkok		Krung Thep	0	Bangkok	1	0		1	1	Thailand	THA	Thailand	THA	Bangkok Metropolis	TH		13,74999921	100,5166447	0	0		6704000	5104476	5082758	13	13	1609350	Krung Thep	Bangkok	1	0
3	110	8	Admin-0 capital	San Salvador			0	San Salvador	1	0		0	1	El Salvador	SLV	El Salvador	SLV	San Salvador	SV		13,71000165	-89,20304122	0	0		1433000	2807	2139587	12	4	1690681	San Salvador	San Salvador	1	5
6	30	5	Admin-1 region capital	El Fasher			0	El Fasher	0	0		0	0	Sudan	SDN	Sudan	SDN	Northern Darfur	SD		13,62998069	25,35001827	1	0	Changed feature to Admin-0 region capital. Changed scale rank.	252609	189203	189366	10	9	379555		El Fasher	1	0
4	50	6	Admin-1 capital	Taizz		Ta'izz	0	Taizz	0	0		0	1	Yemen	YEM	Yemen	YEM	Ta`izz	YE		13,60445253	44,03942012	0	0		751000	615222	2080967	11	11	70225	Ta'izz	Taizz	1	0
3	110	6	Admin-0 capital	Niamey			0	Niamey	1	0		0	1	Niger	NER	Niger	NER	Niamey	NE		13,51670595	2,116656045	0	0		915000	742791	715325	11	11	2440485	Niamey	Niamey	1	0
4	50	3	Admin-1 capital	Mekele		Mek'ele	0	Mekele	0	0		0	0	Ethiopia	ETH	Ethiopia	ETH	Tigray	ET		13,49998863	39,46998328	0	0		95856	95856	95856	8	8	331180		Mekele	1	0
4	50	6	Admin-1 capital	Maradi			0	Maradi	0	0		0	0	Niger	NER	Niger	NER	Maradi	NE		13,49164288	7,096403767	0	0		232555	163487	234951	10	9	2441291		Maradi	1	0
6	30	0	Admin-0 region capital	Agana		Agana	0	Agana	0	0		0	0	United States	USA	Guam	GUM		GU		13,4700163	144,750017	1	1	Name changed. Changed scale rank.	122411	1100	122572	9	3	4044012		Agana	1	5
4	50	8	Admin-0 capital	Banjul			0	Banjul	1	0		0	0	Gambia, The	GMB	The Gambia	GMB	Banjul	GM		13,45387646	-16,59170149	4	0	Location adjusted. Changed scale rank.	43094	34589	581300	7	7	2413876		Banjul	1	0
4	50	5	Populated place	Geneina			0	Geneina	0	0		0	0	Sudan	SDN	Sudan	SDN	West Darfur	SD		13,45001752	22,44001501	0	0		162981	159310	159310	9	9	379303		Geneina	1	0
4	50	6	Admin-1 capital	Segou			0	Segou	0	0		0	0	Mali	MLI	Mali	MLI	Segou	ML		13,43999229	-6,260016115	0	0		122952	92552	123117	9	8	2451478		Segou	1	0
4	50	8	Admin-1 capital	Siem Reap		Siemreab	0	Siem Reap	0	0		0	0	Cambodia	KHM	Cambodia	KHM	Siemreab	KH		13,36663759	103,8500329	0	0		109398	85000	109398	9	8	1822214		Siem Reap	1	0
4	50	5	Populated place	El Obeid			0	El Obeid	0	0		0	0	Sudan	SDN	Sudan	SDN	North Kurdufan	SD		13,18328961	30,21669796	4	0	Location adjusted.	393311	269424	0	10	10	379003		El Obeid	1	0
4	50	0	Admin-0 capital	Kingstown			0	Kingstown	1	0		0	0	Saint Vincent and the Grenadines	VCT	Saint Vincent and the Grenadines	VCT		VC		13,14827883	-61,21206242	4	0	Location adjusted. Changed scale rank.	49485	24518	0	7	7	4359981		Kingstown	1	5
4	50	8	Admin-0 capital	Bridgetown			0	Bridgetown	1	0		0	0	Barbados	BRB	Barbados	BRB	Saint Michael	BB		13,10200258	-59,61652674	4	0	Changed scale rank.	191152	96578	191814	9	8	2075807		Bridgetown	1	5
4	50	8	Admin-1 capital	Battambang		Batdambang	0	Battambang	0	0		0	0	Cambodia	KHM	Cambodia	KHM	BatdGmbGng	KH		13,10001304	103,2000468	0	0		154773	150444	166935	9	9	1831797		Battambang	1	0
2	200	1	Admin-1 capital	Chennai	Madras		0	Chennai	0	0		0	1	India	IND	India	IND	Tamil Nadu	IN		13,08998781	80,27999874	1	1	Name changed. Changed scale rank.	7163000	4328063	7387700	13	12	1264527	Chennai	Chennai	1	0
3	110	2	Admin-1 capital	Sokoto			0	Sokoto	0	0		0	0	Nigeria	NGA	Nigeria	NGA	Sokoto	NG		13,06001548	5,240031289	0	0		732178	563861	735242	11	11	2322911		Sokoto	1	0
4	50	8	Populated place	Assab			0	Assab	0	0		0	0	Eritrea	ERI	Eritrea	ERI	Debubawi Keyih Bahri	ER		13,01001853	42,72999101	0	0		105496	105496	105496	9	9	343386		Assab	1	0
1	300	1	Admin-1 capital	Bangalore		Bengaluru	0	Bangalore	0	0		0	1	India	IND	India	IND	Karnataka	IN		12,96999514	77,56000972	3	1	Name changed. Changed scale rank.	6787000	5104047	8102712	13	13	1277333	Bangalore	Bangalore	1	0
4	50	1	Populated place	Mangalore			0	Mangalore	0	0		0	0	India	IND	India	IND	Karnataka	IN		12,90002525	74,84999426	0	0		776632	417387	1079815	11	10	1263780		Mangalore	1	0
3	110	6	Admin-1 capital	Aden			0	Aden	0	0		0	0	Yemen	YEM	Yemen	YEM	`Adan	YE		12,77972251	45,00949011	1	0	Changed feature class.	1000000	550602	226337	11	11	415189		Aden	1	0
3	110	6	Admin-0 capital	Bamako			0	Bamako	1	0		0	1	Mali	MLI	Mali	MLI	Bamako	ML		12,65001467	-8,000039105	0	0		1494000	1297281	1301407	12	12	2460596	Bamako	Bamako	1	0
3	110	3	Admin-1 capital	Gonder			0	Gonder	0	0		0	0	Ethiopia	ETH	Ethiopia	ETH	Amhara	ET		12,61004295	37,46002844	0	0		156230	153914	287940	9	9	336014		Gonder	1	5
7	20	0	Admin-0 region capital	Oranjestad			0	Oranjestad	0	0		0	0	Kingdom of the Netherlands	NLD	Aruba	ABW		AW		12,53038373	-70,02899195	0	0		68775	33000	68775	8	7	3513426		Oranjestad	1	5
3	110	8	Admin-0 capital	Ouagadougou			0	Ouagadougou	1	0		0	1	Burkina Faso	BFA	Burkina Faso	BFA	Kadiogo	BF		12,37031598	-1,524723756	0	0		1149000	835457	713874	12	11	2357048	Ouagadougou	Ouagadougou	1	0
4	50	1	Populated place	Mysore			0	Mysore	0	0		0	1	India	IND	India	IND	Karnataka	IN		12,30998374	76,66001298	0	0		887000	868313	1120352	11	11	1262321	Mysore	Mysore	1	0
7	20	0	Admin-0 region capital	Willemstad			0	Willemstad	0	0		0	0	Kingdom of the Netherlands	NLD	Curacao	CUW		CW		12,20042971	-69,01998377	0	0		146813	146813	0	9	9	3513090		Willemstad	1	5
3	110	8	Admin-0 capital	Managua			0	Managua	1	0		0	1	Nicaragua	NIC	Nicaragua	NIC	Managua	NI		12,15301658	-86,26849166	0	0		920000	920000	1088194	11	11	3617763	Managua	Managua	1	0
3	110	7	Admin-0 capital	Ndjamena		N'Djamena	0	Ndjamena	1	0		0	1	Chad	TCD	Chad	TCD	Hadjer-Lamis	TD		12,11309654	15,04914831	0	0		989000	681387	686347	11	11	2427123	N'Djamena	Ndjamena	1	0
3	110	5	Populated place	Niyala			0	Niyala	0	0		0	0	Sudan	SDN	Sudan	SDN	South Darfur	SD		12,05997316	24,88999467	0	0		392373	392373	390698	10	10	369004		Niyala	1	0
4	50	0	Admin-0 capital	Saint George's			0	Saint George's	1	0		0	0	Grenada	GRD	Grenada	GRD		GD		12,0526334	-61,74164323	4	0	Changed scale rank.	33734	27343	27343	7	7	3579925		Saint GeorgeÎ?s	1	5
2	200	2	Admin-1 capital	Kano			0	Kano	0	0		0	1	Nigeria	NGA	Nigeria	NGA	Kano	NG		11,99997683	8,5200378	5	0	Changed scale rank.	3140000	3140000	6460398	12	12	2335204	Kano	Kano	1	0
4	50	1	Admin-1 capital	Pondicherry			0	Pondicherry	0	0		0	0	India	IND	India	IND	Puducherry	IN		11,93499371	79,83000037	0	0		227411	227411	1518183	10	10	1259425		Pondicherry	1	5
3	110	8	Admin-0 capital	Bissau			0	Bissau	1	0		0	0	Guinea Bissau	GNB	Guinea Bissau	GNB	Bissau	GW		11,86502382	-15,59836084	0	0		403339	388028	403339	10	10	2374775		Bissau	1	0
4	50	2	Admin-1 capital	Maiduguri			0	Maiduguri	0	0		0	1	Nigeria	NGA	Nigeria	NGA	Borno	NG		11,84996014	13,16001298	0	0		896000	512460	499727	11	11	2331447	Maiduguri	Maiduguri	1	0
4	50	1	Populated place	Salem			0	Salem	0	0		0	1	India	IND	India	IND	Tamil Nadu	IN		11,66999697	78,18007523	1	0	Changed scale rank.	873000	778396	3442121	11	11	1257629	Salem	Salem3	1	0
4	50	3	Populated place	Bahir Dar			0	Bahir Dar	0	0		0	0	Ethiopia	ETH	Ethiopia	ETH	Amhara	ET		11,60005292	37,38328894	4	0	Location adjusted.	206748	168899	0	10	9	342884		Bahir Dar	1	0
4	50	8	Admin-0 capital	Djibouti			0	Djibouti	1	0		0	0	Djibouti	DJI	Djibouti	DJI	Djibouti	DJ		11,59501446	43,14800167	4	0	Changed scale rank.	923000	604013	335001	11	11	223817		Djibouti	1	0
3	110	8	Admin-0 capital	Phnom Penh		Phnum Penh	0	Phnom Penh	1	0		0	1	Cambodia	KHM	Cambodia	KHM	Phnom Penh	KH		11,55003013	104,9166345	0	0		1466000	1466000	1604086	12	12	1821306	Phnum Penh	Phnom Penh	1	5
3	110	1	Populated place	Kozhikode	Calicut		0	Kozhikode	0	0		0	1	India	IND	India	IND	Kerala	IN		11,25043601	75,76998979	1	1	Name changed.	953000	439922	8873255	11	10	1265873	Kozhikode	Kozhikode	1	0
4	50	8	Admin-1 capital	Bobo Dioulasso			0	Bobo Dioulasso	0	0		0	0	Burkina Faso	BFA	Burkina Faso	BFA	Houet	BF		11,1799752	-4,289981325	0	0		360106	331964	312675	10	10	2362344		Bobo Dioulasso	1	0
3	110	1	Populated place	Coimbatore			0	Coimbatore	0	0		0	1	India	IND	India	IND	Tamil Nadu	IN		10,99996035	76,95002112	0	0		1696000	959823	3686679	12	11	1273865	Coimbatore	Coimbatore	1	0
4	50	5	Admin-1 capital	Barranquilla			0	Barranquilla	0	0		0	1	Colombia	COL	Colombia	COL	Atlﬂntico	CO		10,95998863	-74,79996688	0	0		1798000	1244491	1152228	12	12	3689147	Barranquilla	Barranquilla	1	5
4	50	1	Populated place	Tiruchirappalli		Trichinopoly|Tiruchirappalli	0	Tiruchirappalli	0	0		0	1	India	IND	India	IND	Tamil Nadu	IN		10,80999778	78,68996659	5	1	Name changed.	951000	775484	2133188	11	11	1254388	Tiruchirappalli	Tiruchchirappalli	1	0
2	200	5	Populated place	Ho Chi Minh City		Thanh Pho Ho Chi Minh	0	Ho Chi Minh City	0	0		0	1	Vietnam	VNM	Vietnam	VNM	H? Chi Minh city	VN		10,78002545	106,6950272	5	0	Changed scale rank.	5314000	3467331	5716485	13	12	1566083	Thanh Pho Ho Chi Minh	Ho Chi Minh City	1	0
2	200	6	Admin-1 capital	Maracaibo			0	Maracaibo	0	0		0	1	Venezuela	VEN	Venezuela	VEN	Zulia	VE		10,72997683	-71,65997766	5	0	Changed scale rank.	2072000	1457300	1377667	12	12	3633009	Maracaibo	Maracaibo	1	0
3	110	5	Populated place	Iloilo			0	Iloilo	0	0		0	0	Philippines	PHL	Philippines	PHL	Iloilo	PH		10,70504295	122,5450158	0	0		387681	387681	1545895	10	10	1711005		Iloilo	1	0
4	50	8	Admin-0 capital	Port-of-Spain			0	Port-of-Spain	1	0		0	0	Trinidad and Tobago	TTO	Trinidad and Tobago	TTO	Port of Spain	TT		10,65199709	-61,51703089	4	0	Changed scale rank.	294934	49031	419082	10	7	3573890		Port-of-Spain	1	5
3	110	6	Admin-1 capital	Maroua			0	Maroua	0	0		0	0	Cameroon	CMR	Cameroon	CMR	ExtrOme-Nord	CM		10,59556643	14,32469641	4	0	Location adjusted.	319941	201371	0	10	10	2228373		Maroua	1	0
4	50	2	Admin-1 capital	Kaduna			0	Kaduna	0	0		0	1	Nigeria	NGA	Nigeria	NGA	Kaduna	NG		10,52001548	7,440000365	0	0		1442000	940593	929761	12	11	2335727	Kaduna	Kaduna	1	0
1	300	6	Admin-0 capital	Caracas			0	Caracas	1	0		1	1	Venezuela	VEN	Venezuela	VEN	Distrito Capital	VE		10,50099855	-66,91703719	4	0	Changed scale rank.	2985000	1815679	2764555	12	12	3646738	Caracas	Caracas	1	0
4	50	0	Populated place	Berbera			0	Berbera	0	0		0	0	Somaliland	SOL	Somaliland	SOL		-99		10,43555035	45,01641475	4	0	Location adjusted.	242344	114470	0	10	9	64435		Berbera	1	0
3	110	5	Admin-1 capital	Cartagena			0	Cartagena	0	0		0	1	Colombia	COL	Colombia	COL	Bolivar	CO		10,39973859	-75,51439356	0	0		887000	887000	889780	11	11	3687238	Cartagena	Cartagena1	1	0
4	50	8	Admin-1 capital	Kankan			0	Kankan	0	0		0	0	Guinea	GIN	Guinea	GIN	Kankan	GN		10,38999758	-9,310010825	0	0		114009	106906	106906	9	9	2419992		Kankan	1	0
3	110	5	Populated place	Cebu			0	Cebu	0	0		0	1	Philippines	PHL	Philippines	PHL	Cebu	PH		10,31997601	123,9000752	0	0		815000	798634	2500569	11	11	1717512	Cebu	Cebu	1	0
3	110	6	Admin-1 capital	Valencia			0	Valencia	0	0		0	1	Venezuela	VEN	Venezuela	VEN	Carabobo	VE		10,22998151	-67,9800214	0	0		1770000	1369053	1369535	12	12	3625549	Valencia	Valencia1	1	0
4	50	1	Populated place	Kochi	Cochin		0	Kochi	0	0		0	1	India	IND	India	IND	Kerala	IN		10,01500755	76,22391557	1	1	Name changed. Changed scale rank.	1519000	604696	5758533	12	11	1273874	Kochi	Cochin	1	0
4	50	8	Admin-1 capital	Puerto Limon			0	Puerto Limon	0	0		0	0	Costa Rica	CRI	Costa Rica	CRI	Lim=n	CR		10,00002138	-83,03334029	0	0		85001	63081	85001	8	8	3622247		Puerto Limon	1	0
3	110	8	Admin-0 capital	San Jose		San Jose	0	San Jose	1	0		0	1	Costa Rica	CRI	Costa Rica	CRI	San Jose	CR		9,93501243	-84,08405135	0	0		1284000	1724	1434681	12	3	3669623	San Jose	San Jose1	1	5
3	110	1	Populated place	Madurai			0	Madurai	0	0		0	1	India	IND	India	IND	Tamil Nadu	IN		9,920026264	78,12002722	0	0		1294000	909908	3314275	12	11	1264521	Madurai	Madurai	1	0
4	50	3	Populated place	Dire Dawa			0	Dire Dawa	0	0		0	0	Ethiopia	ETH	Ethiopia	ETH	Dire Dawa	ET		9,58999473	41,86001827	0	0		252279	248372	248698	10	10	338832		Dire Dawa	1	0
3	110	0	Admin-0 capital	Hargeysa			0	Hargeysa	1	0		0	0	Somaliland	SOL	Somaliland	SOL		-99		9,560022399	44,06531002	4	0	Changed scale rank.	477876	247018	247018	10	10	57289		Hargeysa	1	5
4	50	5	Admin-1 region capital	Malakal			0	Malakal	0	0		0	0	South Sudan	SSD	South Sudan	SSD	Upper Nile	SS		9,536897195	31,65598995	24	0	Location adjusted. Changed feature to Admin-0 region capital. Changed country.	160765	160765	0	9	9	370737		Malakal	1	0
3	110	8	Admin-0 capital	Conakry			0	Conakry	1	0		0	1	Guinea	GIN	Guinea	GIN	Conakry	GN		9,531522846	-13,68023503	0	0		1494000	1494000	1498020	12	12	2422465	Conakry	Conakry	1	5
4	50	8	Admin-1 capital	Parakou			0	Parakou	0	0		0	0	Benin	BEN	Benin	BEN	Borgou	BJ		9,340009988	2,620036172	0	0		188853	163753	127512	9	9	2392204		Parakou	1	0
4	50	6	Admin-1 capital	Garoua			0	Garoua	0	0		0	0	Cameroon	CMR	Cameroon	CMR	Nord	CM		9,30001243	13,39002478	0	0		436899	293974	293974	10	10	2231320		Garoua	1	0
4	50	5	Admin-1 capital	Surat Thani			0	Surat Thani	0	0		0	0	Thailand	THA	Thailand	THA	Surat Thani	TH		9,1500991	99,34012732	0	0		157627	127201	157627	9	9	1150515		Surat Thani	1	0
3	110	2	Admin-0 capital	Abuja			0	Abuja	1	0	Official and ad	0	1	Nigeria	NGA	Nigeria	NGA	Federal Capital Territory	NG		9,083333149	7,533328002	4	0	Changed scale rank.	1576000	162135	0	12	9	2322794	Abuja	Abuja	1	5
1	300	3	Admin-0 capital	Addis Ababa			0	Addis Ababa	1	0		0	1	Ethiopia	ETH	Ethiopia	ETH	Addis Ababa	ET		9,033310363	38,70000443	5	0	Changed scale rank.	3100000	2757729	3013653	12	12	344979	Addis Ababa	Addis Ababa	1	5
3	110	8	Admin-0 capital	Panama City		Ciudad de Panamﬂ|Panama City|Panama	0	Panama City	1	0		0	1	Panama	PAN	Panama	PAN	Panama	PA		8,96801719	-79,53303715	0	0		1281000	408168	939725	12	10	3703443	Ciudad de Panamﬂ (Panama City)	Panama City1	1	0
4	50	7	Admin-1 capital	Moundou			0	Moundou	0	0		0	0	Chad	TCD	Chad	TCD	Logone Oriental	TD		8,549980691	16,09001501	0	0		156705	135167	156705	9	9	2427455		Moundou	1	5
4	50	1	Admin-1 capital	Thiruvananthapuram	Trivandrum		0	Thiruvananthapuram	0	0		0	1	India	IND	India	IND	Kerala	IN		8,499983743	76,95002112	1	1	Name changed.	954000	784153	2885266	11	11	1254163	Thiruvananthapuram	Trivandrum	1	0
3	110	8	Admin-0 capital	Freetown			0	Freetown	1	0		0	1	Sierra Leone	SLE	Sierra Leone	SLE	Western	SL		8,470011412	-13,23421574	0	0		827000	13768	1074640	11	6	2408770	Freetown	Freetown	1	0
